stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
670,10866,"Wilson & Hughes",35.332266,-119.031226,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=670"
671,10884,"Wilson & Castro",35.332302,-119.034815,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=671"
672,16021,"Wible & Wilson",35.333017,-119.038829,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=672"
674,10267,"Ming & Anita",35.339329,-119.025465,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=674"
676,10222,"South Chester & Ming",35.339145,-119.018724,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=676"
677,10214,"South Chester & Southgate",35.336335,-119.016978,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=677"
678,10233,"South Chester & South M",35.334583,-119.015825,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=678"
679,10280,"South Chester & Wilson",35.332435,-119.014414,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=679"
681,10312,"South Chester & Sylvia",35.327277,-119.011020,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=681"
682,10308,"South Chester & Planz",35.325459,-119.009821,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=682"
683,10320,"Raider & Planz",35.324492,-119.010852,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=683"
684,10331,"Raider & Chateau",35.321839,-119.010854,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=684"
685,10349,"Monitor & Merrimac",35.320853,-119.011961,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=685"
686,10396,"Monitor & Plantation",35.319262,-119.011965,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=686"
687,10383,"Monitor & White Lane",35.317256,-119.012019,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=687"
688,10377,"Monitor & Calcutta",35.314335,-119.012020,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=688"
689,18929,"Panama Lane & Tiburon",35.295755,-119.005098,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=689"
690,10185,"Monitor & Pacheco",35.310823,-119.011802,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=690"
691,10144,"Monitor & Camile",35.314505,-119.011799,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=691"
692,10192,"Monitor & White Lane",35.317156,-119.011797,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=692"
693,10279,"South Chester & South M",35.334325,-119.015310,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=693"
694,10159,"South Chester & Southgate",35.336170,-119.016524,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=694"
695,10687,"South Chester & Ming",35.338432,-119.018014,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=695"
696,21237,"South Chester & El Sereno",35.340713,-119.018837,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=696"
697,11027,"South Chester & Belle Terrace",35.347203,-119.018844,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=697"
698,11058,"Chester & Brundage",35.354826,-119.018795,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=698"
699,11062,"Chester & 3rd",35.358661,-119.018774,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=699"
700,11036,"Chester & California",35.368880,-119.018699,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=700"
701,13188,"Chester & 17th",35.374117,-119.018677,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=701"
702,11043,"Chester & 27th",35.384214,-119.018628,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=702"
703,13254,"Chester & 34th",35.390897,-119.018582,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=703"
704,13249,"North Chester & Roberts",35.409079,-119.020857,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=704"
705,13231,"North Chester @ Standard School",35.416902,-119.021016,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=705"
707,13587,"24th & Bay",35.381130,-119.027779,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=707"
708,13458,"24th & Olive",35.381165,-119.037691,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=708"
709,13470,"Buck Owens & Sillect",35.384695,-119.043066,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=709"
710,13462,"Sillect & Buck Owens",35.386145,-119.041815,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=710"
711,12939,"Sillect @ Heart Hospital",35.386111,-119.039213,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=711"
712,12925,"North Sillect @ Kern Regional Center",35.388395,-119.037396,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=712"
715,12960,"Airport & State Road",35.403393,-119.040392,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=715"
716,12956,"Decatur & Airport",35.412273,-119.037879,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=716"
717,12994,"Decatur & Sequoia",35.413568,-119.034160,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=717"
719,21151,"Oildale & Woodrow",35.416681,-119.029972,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=719"
720,21167,"Oildale & El Tejon",35.418515,-119.029982,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=720"
721,13017,"McCray & Norris",35.419954,-119.030008,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=721"
722,13072,"McCray & Ray",35.422063,-119.030032,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=722"
723,13086,"McCray & Francis",35.424058,-119.030047,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=723"
724,17016,"Airport & State Road",35.403432,-119.040751,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=724"
726,14413,"North Sillect @ Kern Regional Center",35.388089,-119.037628,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=726"
727,14497,"North Sillect @ Heart Hospital",35.386734,-119.038412,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=727"
728,14409,"Sillect & Buck Owens",35.386241,-119.040963,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=728"
729,14445,"Buck Owens & Sillect",35.385101,-119.043310,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=729"
730,14450,"24th & Oak",35.380892,-119.037765,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=730"
731,14478,"23rd & F",35.379994,-119.023748,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=731"
732,17139,"21st & L",35.378067,-119.016765,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=732"
733,17085,"Q & 30th",35.386989,-119.010465,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=733"
734,15326,"Q & 34th",35.390092,-119.010449,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=734"
736,15335,"34th @ Memorial Hospital",35.390389,-119.006852,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=736"
737,18917,"South Union & Pacheco",35.309878,-119.002913,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=737"
738,13491,"Adult School",35.349492,-118.967735,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=738"
739,15303,"Bernard & Union",35.390127,-119.001952,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=739"
740,19767,"South Union & Pacheco",35.309667,-119.003217,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=740"
741,15319,"Bernard & Magnolia",35.390104,-118.997323,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=741"
743,13594,"Auburn & Fairfax",35.397831,-118.931323,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=743"
744,16755,"Bernard & Baker",35.390186,-118.988641,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=744"
745,21069,"Bernard & North King",35.390194,-118.986070,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=745"
746,16452,"River & Knotts",35.391649,-118.985062,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=746"
747,10171,"South Chester & Planz",35.325572,-119.009554,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=747"
748,16447,"River & Water",35.396028,-118.985071,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=748"
749,21829,"Columbus & River",35.397406,-118.984559,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=749"
750,16475,"Columbus @ Sagebrush Center",35.397400,-118.981546,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=750"
751,21076,"Office Park Drive @ Social Security Office",35.365973,-119.061294,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=751"
752,10969,"Mt Vernon & Columbus",35.398045,-118.967395,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=752"
753,10953,"Mt Vernon & Noble",35.400335,-118.967413,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=753"
754,10982,"Mt Vernon & Renegade",35.403258,-118.967429,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=754"
755,15511,"White Lane & Stine",35.317902,-119.055840,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=755"
756,16406,"Mt Vernon & Duke",35.404331,-118.967683,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=756"
757,16499,"Mt Vernon & Renegade",35.402511,-118.967670,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=757"
758,16481,"Mt Vernon & Noble",35.399825,-118.967651,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=758"
759,15096,"Columbus & Mt Vernon",35.397652,-118.967983,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=759"
760,11101,"White Lane & Stine",35.318081,-119.054936,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=760"
761,11138,"McNair & Gosford",35.316696,-119.091180,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=761"
762,16680,"Columbus & Pomona",35.397641,-118.973106,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=762"
763,16738,"Columbus & Haley",35.397638,-118.976808,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=763"
764,17028,"Airport & Olive",35.411937,-119.039138,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=764"
765,16729,"Columbus & Bucknell",35.397626,-118.981559,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=765"
766,13142,"Beale & Niles",35.380937,-118.988208,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=766"
767,16764,"River & Columbus",35.396823,-118.985291,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=767"
768,16701,"River & Water",35.395791,-118.985285,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=768"
769,16679,"River & Height",35.394022,-118.985278,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=769"
770,14988,"River & Bernard",35.390809,-118.985226,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=770"
771,14942,"Bernard & North Kern",35.390333,-118.988870,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=771"
772,14974,"Bernard & Tulare",35.390343,-118.991349,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=772"
773,14957,"Bernard & Goodman",35.390302,-118.996908,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=773"
774,14893,"Bernard & Stockton",35.390289,-119.000372,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=774"
775,14886,"Bernard & Union",35.390346,-119.002212,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=775"
776,14838,"34th & Union",35.390562,-119.004847,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=776"
777,14872,"34th @ Memorial Hospital",35.390572,-119.007405,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=777"
778,13352,"Stine & White Lane",35.317079,-119.056834,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=778"
779,14864,"Q & 34th",35.389851,-119.010669,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=779"
780,14840,"Q & 32nd",35.388541,-119.010676,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=780"
781,14855,"21st & L",35.378210,-119.016844,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=781"
782,18702,"California & G",35.368347,-119.022130,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=782"
783,18739,"California & Chester Avenue",35.368328,-119.018307,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=783"
784,18681,"California & P",35.368305,-119.011378,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=784"
785,18699,"East California & Union",35.368304,-119.001968,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=785"
786,21318,"East California & King",35.368323,-118.993634,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=786"
787,20873,"East California & Martin Luther King",35.368352,-118.984958,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=787"
788,20894,"Mt Vernon & East California",35.369235,-118.967380,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=788"
789,21356,"Mt Vernon & Lake",35.374325,-118.967360,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=789"
790,18634,"Mt Vernon & Niles",35.377046,-118.967327,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=790"
791,19348,"Mt Vernon & Pacific",35.378851,-118.967321,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=791"
792,18675,"Mt Vernon & Flower",35.381287,-118.967322,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=792"
793,16772,"Mt Vernon & College",35.383456,-118.967317,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=793"
794,10930,"Mt Vernon & Ridge",35.386996,-118.967322,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=794"
795,10948,"Mt Vernon & Heritage",35.388947,-118.967318,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=795"
796,10907,"Mt Vernon & Del Amo",35.391401,-118.967341,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=796"
797,10995,"Mt Vernon @ Albertsons",35.396029,-118.967360,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=797"
798,16963,"Oswell & Mall View",35.394686,-118.949957,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=798"
799,21339,"East Hills Mall",35.394778,-118.956648,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=799"
800,19324,"Bernard & New Market Way",35.392091,-118.956840,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=800"
801,20792,"Bernard & Cleo",35.392162,-118.951737,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=801"
802,13556,"Oswell & Mall View",35.394254,-118.949644,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=802"
803,13560,"University & Columbus",35.405179,-118.950402,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=803"
804,20771,"University & Rally",35.405145,-118.955483,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=804"
806,20785,"University & Wenatchee",35.405120,-118.959037,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=806"
807,20759,"University & Eton",35.405093,-118.962029,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=807"
808,20744,"University & Dana",35.405065,-118.965216,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=808"
809,20728,"University & Dana",35.404911,-118.964163,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=809"
810,19376,"University & Eton",35.404932,-118.961339,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=810"
811,20700,"University & Wenatchee",35.404939,-118.959045,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=811"
812,15388,"University & Rally",35.404958,-118.955386,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=812"
813,15342,"University & Columbus",35.404996,-118.950255,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=813"
815,16358,"Mt Vernon & Columbus",35.396876,-118.967659,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=815"
817,16287,"Mt Vernon & Del Amo",35.391211,-118.967629,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=817"
818,16294,"Mt Vernon & Bernard",35.389557,-118.967615,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=818"
819,16343,"Mt Vernon & Ridge",35.386091,-118.967611,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=819"
820,16304,"Mt Vernon & College",35.382549,-118.967598,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=820"
821,21704,"Mt Vernon & Quincy",35.380205,-118.967611,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=821"
822,18794,"Mt Vernon & Pacific",35.378377,-118.967615,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=822"
823,18668,"Mt Vernon & Niles",35.375514,-118.967638,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=823"
825,18652,"East California & King",35.368592,-118.993815,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=825"
826,18623,"East California & Union",35.368577,-119.001301,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=826"
827,18760,"California & P",35.368607,-119.012630,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=827"
830,12109,"Coffee & Olive Drive",35.411822,-119.092421,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=830"
831,12522,"Coffee & Olive Drive",35.411257,-119.092088,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=831"
832,11537,"Stine & Harris",35.302683,-119.056869,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=832"
833,18328,"Hosking & Akers",35.281301,-119.047205,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=833"
834,19561,"Hosking @ Golden Valley High School",35.281243,-119.007214,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=834"
835,18226,"Hosking @ Golden Valley High School",35.281488,-119.008352,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=835"
836,18290,"South Union & Taft Highway",35.267599,-119.003244,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=836"
837,18359,"Hosking & Tobias Creek",35.281481,-119.049556,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=837"
838,21450,"Akers & Panama",35.296571,-119.047943,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=838"
839,12258,"CSUB",35.351738,-119.104138,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=839"
840,15936,"Stockdale & El Rio",35.354224,-119.081979,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=840"
841,15989,"Stockdale & Ashe",35.354185,-119.073080,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=841"
842,20915,"Village Lane & Stockdale",35.353333,-119.057718,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=842"
843,20970,"Brundage & Cypress",35.354208,-119.036677,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=843"
844,20839,"Stockdale & Real",35.354040,-119.042823,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=844"
845,20825,"Brundage & Wible",35.354044,-119.037500,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=845"
846,20860,"Brundage & Myrtle",35.354024,-119.034478,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=846"
847,20802,"Brundage & Hughes",35.353915,-119.029008,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=847"
848,21506,"Brundage & Oleander",35.353902,-119.026187,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=848"
849,20818,"Brundage & South H",35.353917,-119.020471,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=849"
850,19492,"Cottonwood & McNew Court",35.349177,-118.985210,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=850"
851,21612,"Feliz & Simpson",35.350282,-118.983596,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=851"
852,20716,"Mt Vernon & East Brundage",35.354663,-118.967382,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=852"
853,20763,"Mt Vernon & Texas",35.356678,-118.967384,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=853"
854,21373,"Mt Vernon & Virginia",35.361962,-118.967381,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=854"
855,21360,"Oswell & College",35.383741,-118.949566,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=855"
856,19330,"Oswell & Jade",35.386193,-118.949585,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=856"
857,19311,"Oswell & Kent",35.388579,-118.949600,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=857"
858,19307,"Oswell & Pico",35.390973,-118.949608,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=858"
859,16842,"University & Camden",35.405050,-118.945019,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=859"
860,16992,"University & Panorama",35.405449,-118.938279,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=860"
861,16900,"Panorama & Rancho Sierra",35.402794,-118.933064,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=861"
862,15390,"Panorama & Fairfax",35.402736,-118.930646,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=862"
863,16916,"Auburn & Fairfax",35.398033,-118.930840,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=863"
864,16928,"Auburn & Parkfield",35.397996,-118.934577,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=864"
865,16937,"Auburn & Aberdeen",35.397970,-118.937503,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=865"
866,16944,"Auburn & La Costa",35.397933,-118.940585,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=866"
867,16959,"Auburn & Highland",35.397894,-118.943396,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=867"
868,21649,"Auburn & Maywood",35.397861,-118.946888,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=868"
869,16971,"Oswell & Bernard",35.391354,-118.949915,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=869"
870,16985,"Oswell & Kent",35.388680,-118.949886,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=870"
871,16857,"Oswell & Jade",35.385920,-118.949832,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=871"
872,21654,"Oswell & College",35.383598,-118.949810,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=872"
873,16803,"Mt Vernon & Potomac",35.364573,-118.967683,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=873"
874,16888,"Mt Vernon & Virginia",35.361773,-118.967681,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=874"
875,15357,"Mt Vernon & Texas",35.356681,-118.967681,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=875"
876,13489,"Mt Vernon & East Brundage",35.354828,-118.967683,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=876"
877,21715,"Feliz & Simon",35.350482,-118.978092,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=877"
878,21665,"Feliz & Simpson",35.350412,-118.983869,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=878"
879,11089,"Cottonwood & McNew Court",35.349173,-118.985505,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=879"
880,20422,"Brundage & H",35.354063,-119.021773,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=880"
881,21581,"Brundage & Oleander",35.354066,-119.025950,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=881"
882,20958,"Brundage & A",35.354169,-119.030333,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=882"
883,20962,"Brundage & Beech",35.354194,-119.034567,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=883"
884,20991,"Stockdale & Western",35.354254,-119.042228,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=884"
885,18787,"Stockdale & California",35.354395,-119.062764,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=885"
886,15962,"Stockdale & Ashe",35.354443,-119.074684,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=886"
888,12236,"Stockdale @ Town & Country",35.354512,-119.095266,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=888"
889,12483,"Gosford & McNair",35.316928,-119.092003,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=889"
890,11140,"White Lane & Gosford",35.318124,-119.090794,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=890"
891,15524,"White Lane & Lily",35.318105,-119.083981,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=891"
892,15507,"White Lane & Shelby",35.318093,-119.079046,"http://eta.getbus.org/RTT/Public/RoutePositionET.aspx?PlatformTag=892"
