"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone"
6040,"6040","BRISTOL-HEMLOCK",,"33.71026","-117.88532",,,,,
6041,"6041","BRISTOL-CENTRAL",,"33.71298","-117.88528",,,,,
6042,"6042","BRISTOL-WARNER",,"33.71539","-117.88526",,,,,
6043,"6043","BRISTOL-SAINT GERTRUDE",,"33.71928","-117.88520",,,,,
6045,"6045","BRISTOL-SAINT ANDREW",,"33.72378","-117.88512",,,,,
6046,"6046","BRISTOL-EDINGER",,"33.72766","-117.88496",,,,,
6047,"6047","BRISTOL-WILSHIRE",,"33.73118","-117.88496",,,,,
6048,"6048","BRISTOL-MCFADDEN",,"33.73499","-117.88495",,,,,
6050,"6050","BRISTOL-BISHOP",,"33.74029","-117.88497",,,,,
6052,"6052","BRISTOL-1ST",,"33.74593","-117.88503",,,,,
6053,"6053","BRISTOL-SANTA ANA",,"33.74822","-117.88508",,,,,
6054,"6054","BRISTOL-CIVIC CENTER",,"33.75105","-117.88497",,,,,
6056,"6056","BRISTOL-WASHINGTON",,"33.75531","-117.88492",,,,,
6057,"6057","BRISTOL-17TH",,"33.76055","-117.88482",,,,,
6058,"6058","BRISTOL-21ST",,"33.76367","-117.88484",,,,,
6059,"6059","BRISTOL-SANTA CLARA",,"33.76769","-117.88481",,,,,
6061,"6061","BRISTOL-MEMORY",,"33.77359","-117.88468",,,,,
6062,"6062","BRISTOL-RIVERGLEN",,"33.77656","-117.88466",,,,,
6063,"6063","BRISTOL-HESPERIAN",,"33.77816","-117.88450",,,,,
6064,"6064","BRISTOL-RIVERGLEN",,"33.77565","-117.88492",,,,,
6065,"6065","BRISTOL-PARK",,"33.77161","-117.88496",,,,,
6066,"6066","BRISTOL-SANTA CLARA",,"33.76841","-117.88505",,,,,
6067,"6067","BRISTOL-BRISTOL MARKETPLACE",,"33.76218","-117.88515",,,,,
6068,"6068","BRISTOL-17TH",,"33.75932","-117.88521",,,,,
6069,"6069","BRISTOL-WASHINGTON",,"33.75533","-117.88518",,,,,
6071,"6071","BRISTOL-CIVIC CENTER",,"33.75105","-117.88523",,,,,
6072,"6072","BRISTOL-SANTA ANA",,"33.74764","-117.88530",,,,,
6073,"6073","BRISTOL-1ST",,"33.74501","-117.88540",,,,,
6075,"6075","BRISTOL-WILLITS",,"33.73951","-117.88536",,,,,
6077,"6077","BRISTOL-MCFADDEN",,"33.73384","-117.88534",,,,,
6078,"6078","BRISTOL-WILSHIRE",,"33.73045","-117.88530",,,,,
6079,"6079","BRISTOL-EDINGER",,"33.72675","-117.88540",,,,,
6080,"6080","BRISTOL-SAINT ANDREW",,"33.72252","-117.88532",,,,,
6082,"6082","BRISTOL-WARNER",,"33.71737","-117.88549",,,,,
6083,"6083","BRISTOL-WARNER",,"33.71572","-117.88559",,,,,
6084,"6084","BRISTOL-CENTRAL",,"33.71221","-117.88556",,,,,
6085,"6085","BRISTOL-HEMLOCK",,"33.70960","-117.88561",,,,,
6086,"6086","BRISTOL-SEGERSTROM",,"33.70709","-117.88566",,,,,
6088,"6088","BRISTOL-ALTON",,"33.70333","-117.88575",,,,,
6089,"6089","BRISTOL-MACARTHUR",,"33.69931","-117.88574",,,,,
6090,"6090","BRISTOL-CALLEN'S COMMON",,"33.69745","-117.88574",,,,,
6091,"6091","BRISTOL-SUNFLOWER",,"33.69495","-117.88569",,,,,
6100,"6100","BROADWAY-CIVIC CENTER",,"33.75096","-117.86992",,,,,
6107,"6107","CENTER-EDINGER",,"33.72779","-117.89814",,,,,
6108,"6108","CENTER-WILSHIRE",,"33.73139","-117.89810",,,,,
6109,"6109","CENTER-MCFADDEN",,"33.73425","-117.89812",,,,,
6110,"6110","CENTER-MCFADDEN",,"33.73389","-117.89822",,,,,
6111,"6111","CENTER-WILSHIRE",,"33.73087","-117.89820",,,,,
6112,"6112","CHESTNUT-MAIN",,"33.74236","-117.86727",,,,,
6113,"6113","CHESTNUT-ORANGE",,"33.74248","-117.86483",,,,,
6114,"6114","CHESTNUT-OAK",,"33.74252","-117.86180",,,,,
6115,"6115","CHESTNUT-HALLADAY",,"33.74241","-117.85931",,,,,
6119,"6119","CHESTNUT-STANDARD",,"33.74260","-117.85751",,,,,
6120,"6120","CHESTNUT-HICKORY",,"33.74259","-117.86077",,,,,
6121,"6121","CHESTNUT-MAPLE",,"33.74250","-117.86371",,,,,
6122,"6122","CHESTNUT-MAIN",,"33.74254","-117.86740",,,,,
6124,"6124","CIVIC CENTER-PACIFIC",,"33.75144","-117.88816",,,,,
6128,"6128","CIVIC CENTER-PARTON",,"33.75142","-117.87525",,,,,
6129,"6129","CIVIC CENTER-ROSS",,"33.75143","-117.87219",,,,,
6130,"6130","CIVIC CENTER-BROADWAY",,"33.75137","-117.87018",,,,,
6131,"6131","CIVIC CENTER-BIRCH",,"33.75160","-117.87101",,,,,
6132,"6132","CIVIC CENTER-VAN NESS",,"33.75165","-117.87337",,,,,
6134,"6134","CIVIC CENTER-FLOWER",,"33.75160","-117.87717",,,,,
6138,"6138","CIVIC CENTER-PACIFIC",,"33.75161","-117.88888",,,,,
6167,"6167","DYER-PULLMAN",,"33.70838","-117.84882",,,,,
6168,"6168","DYER-RED HILL",,"33.70625","-117.84390",,,,,
6169,"6169","DYER-PULLMAN",,"33.70859","-117.84819",,,,,
6192,"6192","EDINGER-MOHAWK",,"33.72732","-117.91093",,,,,
6193,"6193","EDINGER-FAIRVIEW",,"33.72716","-117.90578",,,,,
6194,"6194","EDINGER-SULLIVAN",,"33.72717","-117.90282",,,,,
6195,"6195","EDINGER-GREENVILLE",,"33.72709","-117.89983",,,,,
6196,"6196","EDINGER-CENTER",,"33.72709","-117.89778",,,,,
6197,"6197","EDINGER-RAITT",,"33.72707","-117.89457",,,,,
6198,"6198","EDINGER-PACIFIC",,"33.72705","-117.88855",,,,,
6199,"6199","EDINGER-BRISTOL",,"33.72706","-117.88452",,,,,
6200,"6200","EDINGER-PARK",,"33.72715","-117.88017",,,,,
6201,"6201","EDINGER-FLOWER",,"33.72715","-117.87683",,,,,
6202,"6202","EDINGER-VAN NESS",,"33.72714","-117.87324",,,,,
6204,"6204","EDINGER-MAIN",,"33.72707","-117.86855",,,,,
6205,"6205","EDINGER-MAPLE",,"33.72702","-117.86309",,,,,
6206,"6206","EDINGER-KILSON",,"33.72682","-117.86079",,,,,
6208,"6208","EDINGER-STANDARD",,"33.72667","-117.85599",,,,,
6209,"6209","EDINGER-GRAND",,"33.72665","-117.85005",,,,,
6210,"6210","EDINGER-LYON",,"33.72661","-117.84544",,,,,
6211,"6211","EDINGER-RITCHEY",,"33.72662","-117.84103",,,,,
6213,"6213","EDINGER-AUTO MALL",,"33.72694","-117.83736",,,,,
6214,"6214","EDINGER-RITCHEY",,"33.72688","-117.84197",,,,,
6215,"6215","EDINGER-LYON",,"33.72685","-117.84559",,,,,
6217,"6217","EDINGER-GRAND",,"33.72688","-117.84964",,,,,
6218,"6218","EDINGER-STANDARD",,"33.72695","-117.85695",,,,,
6219,"6219","EDINGER-KILSON",,"33.72716","-117.86160",,,,,
6220,"6220","EDINGER-MAPLE",,"33.72727","-117.86449",,,,,
6221,"6221","EDINGER-MAIN",,"33.72734","-117.86862",,,,,
6223,"6223","EDINGER-VAN NESS",,"33.72735","-117.87381",,,,,
6224,"6224","EDINGER-FLOWER",,"33.72738","-117.87692",,,,,
6225,"6225","EDINGER-TOWNER",,"33.72737","-117.88017",,,,,
6226,"6226","EDINGER-ROSEWOOD",,"33.72738","-117.88232",,,,,
6227,"6227","EDINGER-BRISTOL",,"33.72728","-117.88601",,,,,
6228,"6228","EDINGER-PACIFIC",,"33.72727","-117.88852",,,,,
6229,"6229","EDINGER-CENTER",,"33.72734","-117.89866",,,,,
6230,"6230","EDINGER-RAITT",,"33.72734","-117.89461",,,,,
6231,"6231","EDINGER-SULLIVAN",,"33.72737","-117.90293",,,,,
6232,"6232","EDINGER-FAIRVIEW",,"33.72754","-117.90671",,,,,
6233,"6233","EDINGER-MOHAWK",,"33.72755","-117.91224",,,,,
6234,"6234","EDINGER-NEWHOPE",,"33.73105","-117.92905",,,,,
6235,"6235","EDINGER-CORTA",,"33.73103","-117.93379",,,,,
6236,"6236","EUCLID-ROBERTS",,"33.73476","-117.93722",,,,,
6237,"6237","EUCLID-MCFADDEN",,"33.73862","-117.93729",,,,,
6238,"6238","EUCLID-BARBETTE",,"33.74167","-117.93732",,,,,
6239,"6239","EUCLID-1ST",,"33.74547","-117.93737",,,,,
6240,"6240","EUCLID-5TH",,"33.74919","-117.93742",,,,,
6241,"6241","EUCLID-HAZARD",,"33.75292","-117.93744",,,,,
6242,"6242","EUCLID-OAKFIELD",,"33.75493","-117.93747",,,,,
6243,"6243","EUCLID-4TH",,"33.74800","-117.93769",,,,,
6244,"6244","EUCLID-1ST",,"33.74436","-117.93765",,,,,
6245,"6245","EUCLID-BARBETTE",,"33.74150","-117.93766",,,,,
6247,"6247","EUCLID-MCFADDEN",,"33.73782","-117.93754",,,,,
6248,"6248","EUCLID-ROBERTS",,"33.73502","-117.93752",,,,,
6250,"6250","FAIRVIEW-SUNFLOWER",,"33.69648","-117.90760",,,,,
6251,"6251","FAIRVIEW-MACARTHUR",,"33.70039","-117.90749",,,,,
6252,"6252","FAIRVIEW-ALTON",,"33.70338","-117.90761",,,,,
6253,"6253","FAIRVIEW-GARRY",,"33.70565","-117.90765",,,,,
6254,"6254","FAIRVIEW-SEGERSTROM",,"33.70920","-117.90765",,,,,
6256,"6256","FAIRVIEW-CENTRAL",,"33.71260","-117.90769",,,,,
6257,"6257","FAIRVIEW-WARNER",,"33.71566","-117.90769",,,,,
6258,"6258","FAIRVIEW-HARVARD",,"33.72055","-117.90839",,,,,
6259,"6259","FAIRVIEW-SAINT ANDREW",,"33.72372","-117.90735",,,,,
6260,"6260","FAIRVIEW-EDINGER",,"33.72672","-117.90622",,,,,
6261,"6261","FAIRVIEW-BORCHARD",,"33.72945","-117.90572",,,,,
6262,"6262","FAIRVIEW-DAHL",,"33.73193","-117.90644",,,,,
6263,"6263","FAIRVIEW-MCFADDEN",,"33.73489","-117.90655",,,,,
6264,"6264","FAIRVIEW-HIGHLAND",,"33.73750","-117.90659",,,,,
6265,"6265","FAIRVIEW-WILLITS",,"33.74064","-117.90659",,,,,
6266,"6266","FAIRVIEW-1ST",,"33.74581","-117.90514",,,,,
6267,"6267","FAIRVIEW-5TH",,"33.74911","-117.90446",,,,,
6268,"6268","FAIRVIEW-CIVIC CENTER",,"33.75185","-117.90273",,,,,
6270,"6270","FAIRVIEW-WESTMINSTER",,"33.76037","-117.90275",,,,,
6271,"6271","FAIRVIEW-EDNA",,"33.76368","-117.90279",,,,,
6272,"6272","FAIRVIEW-TRASK",,"33.76681","-117.90281",,,,,
6273,"6273","FAIRVIEW-DOWNIE",,"33.77105","-117.90286",,,,,
6275,"6275","FAIRVIEW-WESTMINSTER",,"33.75936","-117.90295",,,,,
6276,"6276","FAIRVIEW-12TH",,"33.75356","-117.90247",,,,,
6278,"6278","FAIRVIEW-CIVIC CENTER",,"33.75108","-117.90362",,,,,
6279,"6279","FAIRVIEW-5TH",,"33.74844","-117.90527",,,,,
6280,"6280","FAIRVIEW-1ST",,"33.74459","-117.90545",,,,,
6281,"6281","FAIRVIEW-WILLITS",,"33.73973","-117.90688",,,,,
6282,"6282","FAIRVIEW-HIGHLAND",,"33.73676","-117.90688",,,,,
6283,"6283","FAIRVIEW-MCFADDEN",,"33.73400","-117.90688",,,,,
6284,"6284","FAIRVIEW-DAHL",,"33.73108","-117.90648",,,,,
6285,"6285","FAIRVIEW-EDINGER",,"33.72770","-117.90623",,,,,
6286,"6286","FAIRVIEW-CENTENNIAL",,"33.72312","-117.90783",,,,,
6287,"6287","FAIRVIEW-HARVARD",,"33.71956","-117.90873",,,,,
6288,"6288","FAIRVIEW-WARNER",,"33.71433","-117.90800",,,,,
6289,"6289","FAIRVIEW-CENTRAL",,"33.71227","-117.90799",,,,,
6291,"6291","FAIRVIEW-SEGERSTROM",,"33.70837","-117.90796",,,,,
6292,"6292","FAIRVIEW-GARRY",,"33.70605","-117.90792",,,,,
6293,"6293","FAIRVIEW-ALTON",,"33.70385","-117.90792",,,,,
6294,"6294","FAIRVIEW-MACARTHUR",,"33.69948","-117.90791",,,,,
6295,"6295","FLOWER-MACARTHUR",,"33.69971","-117.87688",,,,,
6296,"6296","FLOWER-ALTON",,"33.70525","-117.87684",,,,,
6297,"6297","FLOWER-DYER",,"33.70934","-117.87678",,,,,
6298,"6298","FLOWER-CENTRAL",,"33.71206","-117.87675",,,,,
6299,"6299","FLOWER-WARNER",,"33.71689","-117.87658",,,,,
6300,"6300","FLOWER-SAINT GERTRUDE",,"33.72001","-117.87656",,,,,
6301,"6301","FLOWER-SAINT ANDREW",,"33.72298","-117.87654",,,,,
6302,"6302","FLOWER-EDINGER",,"33.72704","-117.87650",,,,,
6303,"6303","FLOWER-WILSHIRE",,"33.73113","-117.87646",,,,,
6304,"6304","FLOWER-MCFADDEN",,"33.73437","-117.87649",,,,,
6305,"6305","FLOWER-RICHLAND",,"33.73856","-117.87639",,,,,
6306,"6306","FLOWER-MYRTLE",,"33.74198","-117.87634",,,,,
6307,"6307","FLOWER-1ST",,"33.74590","-117.87637",,,,,
6308,"6308","FLOWER-SANTA ANA",,"33.74847","-117.87637",,,,,
6309,"6309","FLOWER-6TH",,"33.75017","-117.87639",,,,,
6311,"6311","FLOWER-10TH",,"33.75400","-117.87643",,,,,
6312,"6312","FLOWER-WASHINGTON",,"33.75597","-117.87624",,,,,
6313,"6313","FLOWER-15TH",,"33.75814","-117.87641",,,,,
6314,"6314","FLOWER-15TH",,"33.75763","-117.87656",,,,,
6315,"6315","FLOWER-WASHINGTON",,"33.75598","-117.87658",,,,,
6316,"6316","FLOWER-10TH",,"33.75309","-117.87660",,,,,
6318,"6318","FLOWER-6TH",,"33.75010","-117.87671",,,,,
6319,"6319","FLOWER-6TH",,"33.74926","-117.87672",,,,,
6321,"6321","FLOWER-WALNUT",,"33.74465","-117.87657",,,,,
6322,"6322","FLOWER-CHESTNUT",,"33.74242","-117.87651",,,,,
6323,"6323","FLOWER-RICHLAND",,"33.73820","-117.87655",,,,,
6324,"6324","FLOWER-MCFADDEN",,"33.73401","-117.87661",,,,,
6325,"6325","FLOWER-WILSHIRE",,"33.73055","-117.87666",,,,,
6326,"6326","FLOWER-EDINGER",,"33.72679","-117.87671",,,,,
6327,"6327","FLOWER-BERKELEY",,"33.72440","-117.87671",,,,,
6328,"6328","FLOWER-SAINT ANDREW",,"33.72219","-117.87669",,,,,
6329,"6329","FLOWER-SAINT GERTRUDE",,"33.71939","-117.87671",,,,,
6330,"6330","FLOWER-WARNER",,"33.71562","-117.87689",,,,,
6331,"6331","FLOWER-CENTRAL",,"33.71203","-117.87693",,,,,
6332,"6332","FLOWER-SEGERSTROM",,"33.70920","-117.87697",,,,,
6333,"6333","FLOWER-ALTON",,"33.70502","-117.87701",,,,,
6334,"6334","FLOWER-COLUMBINE",,"33.70251","-117.87704",,,,,
6335,"6335","FLOWER-MACARTHUR",,"33.69944","-117.87708",,,,,
6336,"6336","FLOWER-KELLER",,"33.69632","-117.87712",,,,,
6338,"6338","GRAND-BROOKHOLLOW",,"33.71260","-117.85054",,,,,
6339,"6339","GRAND-WARNER",,"33.71654","-117.85048",,,,,
6340,"6340","GRAND-SAINT GERTRUDE",,"33.72003","-117.85044",,,,,
6341,"6341","GRAND-SAINT ANDREW",,"33.72335","-117.85041",,,,,
6342,"6342","GRAND-EDINGER",,"33.72767","-117.85038",,,,,
6343,"6343","GRAND-WILSHIRE",,"33.73002","-117.85033",,,,,
6345,"6345","GRAND-MCFADDEN",,"33.73400","-117.85032",,,,,
6346,"6346","GRAND-WAKEHAM",,"33.73649","-117.85018",,,,,
6347,"6347","GRAND-CHESTNUT",,"33.74218","-117.85021",,,,,
6348,"6348","GRAND-1ST",,"33.74566","-117.85179",,,,,
6350,"6350","GRAND-4TH",,"33.74854","-117.85176",,,,,
6351,"6351","GRAND-ENT ORANGE COUNTY",,"33.75079","-117.85174",,,,,
6354,"6354","GRAND-14TH",,"33.75690","-117.85189",,,,,
6356,"6356","GRAND-17TH",,"33.76038","-117.85180",,,,,
6357,"6357","GRAND-21ST",,"33.76238","-117.85175",,,,,
6358,"6358","GRAND-SANTA CLARA",,"33.76689","-117.85141",,,,,
6359,"6359","GRAND-GROVEMONT",,"33.77071","-117.85214",,,,,
6360,"6360","GRAND-FAIRHAVEN",,"33.77360","-117.85292",,,,,
6361,"6361","GRAND-FAIRHAVEN",,"33.77289","-117.85301",,,,,
6362,"6362","GRAND-GROVEMONT",,"33.77004","-117.85228",,,,,
6363,"6363","GRAND-SANTA CLARA",,"33.76684","-117.85166",,,,,
6364,"6364","GRAND-21ST",,"33.76321","-117.85195",,,,,
6365,"6365","GRAND-17TH",,"33.76058","-117.85208",,,,,
6366,"6366","GRAND-15TH",,"33.75742","-117.85207",,,,,
6367,"6367","GRAND-SANTA ANA",,"33.75356","-117.85210",,,,,
6369,"6369","GRAND-6TH",,"33.74992","-117.85196",,,,,
6370,"6370","GRAND-4TH",,"33.74758","-117.85200",,,,,
6371,"6371","GRAND-1ST",,"33.74500","-117.85196",,,,,
6372,"6372","GRAND-CHESTNUT",,"33.74203","-117.85044",,,,,
6373,"6373","GRAND-WAKEHAM",,"33.73698","-117.85044",,,,,
6374,"6374","GRAND-MCFADDEN",,"33.73304","-117.85059",,,,,
6375,"6375","GRAND-WILSHIRE",,"33.72990","-117.85063",,,,,
6376,"6376","GRAND-EDINGER",,"33.72637","-117.85067",,,,,
6377,"6377","GRAND-POMONA",,"33.72459","-117.85066",,,,,
6378,"6378","GRAND-SAINT ANDREW",,"33.72256","-117.85068",,,,,
6379,"6379","GRAND-SAINT GERTRUDE",,"33.71925","-117.85072",,,,,
6380,"6380","GRAND-WARNER",,"33.71542","-117.85083",,,,,
6381,"6381","GRAND-HOTEL TERRACE",,"33.71179","-117.85082",,,,,
6382,"6382","GREENVILLE-PENDLETON",,"33.71701","-117.90356",,,,,
6383,"6383","GREENVILLE-SAINT GERTRUDE",,"33.71900","-117.90287",,,,,
6384,"6384","GREENVILLE-GLENWOOD",,"33.72085","-117.90224",,,,,
6386,"6386","GREENVILLE-POMONA",,"33.72524","-117.90076",,,,,
6387,"6387","GREENVILLE-STANFORD",,"33.72655","-117.90044",,,,,
6388,"6388","GREENVILLE-OCCIDENTAL",,"33.72386","-117.90135",,,,,
6389,"6389","GREENVILLE-CASTOR",,"33.72110","-117.90228",,,,,
6390,"6390","GREENVILLE-CAMDEN",,"33.71916","-117.90294",,,,,
6391,"6391","GREENVILLE-PENDLETON",,"33.71730","-117.90357",,,,,
6392,"6392","HALLADAY-2929 HALLADAY",,"33.70680","-117.85982",,,,,
6393,"6393","HALLADAY-DYER",,"33.70908","-117.85941",,,,,
6394,"6394","HALLADAY-EMMETT",,"33.71171","-117.85939",,,,,
6395,"6395","HALLADAY-CENTRAL",,"33.71362","-117.85923",,,,,
6397,"6397","HALLADAY-WARNER",,"33.71567","-117.85944",,,,,
6398,"6398","HALLADAY-CENTRAL",,"33.71408","-117.85946",,,,,
6399,"6399","HALLADAY-GOETZ",,"33.71182","-117.85960",,,,,
6400,"6400","HALLADAY-DYER",,"33.70893","-117.85965",,,,,
6401,"6401","HALLADAY-3020 HALLADAY",,"33.70642","-117.85995",,,,,
6402,"6402","HARBOR-SUNFLOWER",,"33.69631","-117.91929",,,,,
6403,"6403","HARBOR-LAKE CENTER",,"33.69958","-117.91939",,,,,
6404,"6404","HARBOR-MACARTHUR",,"33.70214","-117.91943",,,,,
6405,"6405","HARBOR-GARRY",,"33.70604","-117.91948",,,,,
6407,"6407","HARBOR-SEGERSTROM",,"33.70923","-117.91950",,,,,
6408,"6408","HARBOR-WARNER",,"33.71439","-117.91960",,,,,
6409,"6409","HARBOR-KENT",,"33.73511","-117.91984",,,,,
6410,"6410","HARBOR-MCFADDEN",,"33.73866","-117.91987",,,,,
6411,"6411","HARBOR-CAMILLE",,"33.74110","-117.91992",,,,,
6412,"6412","HARBOR-1ST",,"33.74476","-117.91996",,,,,
6413,"6413","HARBOR-5TH",,"33.74949","-117.92001",,,,,
6414,"6414","HARBOR-HAZARD",,"33.75281","-117.92004",,,,,
6415,"6415","HARBOR-WASHINGTON",,"33.75682","-117.92009",,,,,
6416,"6416","HARBOR-WESTMINSTER",,"33.75954","-117.92011",,,,,
6417,"6417","HARBOR-WESTMINSTER",,"33.75910","-117.92043",,,,,
6418,"6418","HARBOR-WASHINGTON",,"33.75580","-117.92043",,,,,
6419,"6419","HARBOR-HAZARD",,"33.75204","-117.92036",,,,,
6420,"6420","HARBOR-5TH",,"33.74912","-117.92034",,,,,
6421,"6421","HARBOR-1ST",,"33.74432","-117.92028",,,,,
6422,"6422","HARBOR-CAMILLE",,"33.74055","-117.92024",,,,,
6423,"6423","HARBOR-MCFADDEN",,"33.73756","-117.92021",,,,,
6424,"6424","HARBOR-KENT",,"33.73495","-117.92016",,,,,
6425,"6425","HARBOR-WARNER",,"33.71334","-117.92001",,,,,
6427,"6427","HARBOR-SEGERSTROM",,"33.70818","-117.91985",,,,,
6428,"6428","HARBOR-GARRY",,"33.70529","-117.91979",,,,,
6432,"6432","MACARTHUR-SANDPOINTE",,"33.69787","-117.86559",,,,,
6433,"6433","LAWSON-MEMORY",,"33.77399","-117.86310",,,,,
6444,"6444","MACARTHUR-HARBOR",,"33.70189","-117.91891",,,,,
6445,"6445","MACARTHUR-HOME DEPOT",,"33.70192","-117.91674",,,,,
6446,"6446","MACARTHUR-SUSAN",,"33.70127","-117.91259",,,,,
6447,"6447","MACARTHUR-FAIRVIEW",,"33.69977","-117.90693",,,,,
6448,"6448","MACARTHUR-GREENVILLE",,"33.69981","-117.90339",,,,,
6449,"6449","MACARTHUR-RAITT",,"33.69986","-117.89792",,,,,
6450,"6450","MACARTHUR-TWILIGHT",,"33.69987","-117.89443",,,,,
6451,"6451","MACARTHUR-BEAR",,"33.69999","-117.89245",,,,,
6452,"6452","MACARTHUR-PLAZA",,"33.69985","-117.88855",,,,,
6453,"6453","MACARTHUR-BRISTOL",,"33.69986","-117.88492",,,,,
6454,"6454","MACARTHUR-ENT 1000 MACARTHUR",,"33.69986","-117.88187",,,,,
6455,"6455","MACARTHUR-TOWNER",,"33.69985","-117.87962",,,,,
6456,"6456","MACARTHUR-FLOWER",,"33.69988","-117.87645",,,,,
6457,"6457","MACARTHUR-PARTON",,"33.69986","-117.87411",,,,,
6458,"6458","MACARTHUR-BIRCH",,"33.69986","-117.87131",,,,,
6459,"6459","MACARTHUR-MAIN",,"33.69982","-117.86734",,,,,
6461,"6461","MACARTHUR BLVD-MACARTHUR PLACE",,"33.70018","-117.86646",,,,,
6462,"6462","MACARTHUR-MAIN",,"33.70014","-117.86929",,,,,
6463,"6463","MACARTHUR-BIRCH",,"33.70011","-117.87226",,,,,
6464,"6464","MACARTHUR-PARTON",,"33.70012","-117.87496",,,,,
6465,"6465","MACARTHUR-FLOWER",,"33.70010","-117.87747",,,,,
6466,"6466","MACARTHUR-TOWNER",,"33.70012","-117.88032",,,,,
6468,"6468","MACARTHUR-BRISTOL",,"33.70011","-117.88612",,,,,
6469,"6469","MACARTHUR-PLAZA",,"33.70012","-117.88856",,,,,
6470,"6470","MACARTHUR-GREENVILLE",,"33.70006","-117.90462",,,,,
6471,"6471","MACARTHUR-FAIRVIEW",,"33.70004","-117.90836",,,,,
6472,"6472","MACARTHUR-SUSAN",,"33.70193","-117.91335",,,,,
6473,"6473","MACARTHUR-HARBOR BUSINESS",,"33.70212","-117.91755",,,,,
6474,"6474","MACARTHUR-HARBOR",,"33.70211","-117.92030",,,,,
6475,"6475","MACARTHUR-CRODDY",,"33.70210","-117.92211",,,,,
6476,"6476","MACARTHUR-HYLAND",,"33.70209","-117.92627",,,,,
6477,"6477","MAIN-SUNFLOWER",,"33.69470","-117.86808",,,,,
6478,"6478","MAIN-SANDPOINTE",,"33.69856","-117.86803",,,,,
6479,"6479","MAIN-MACARTHUR",,"33.70071","-117.86792",,,,,
6480,"6480","MAIN-ALTON",,"33.70560","-117.86793",,,,,
6481,"6481","MAIN-DYER",,"33.70907","-117.86788",,,,,
6483,"6483","MAIN-CENTRAL",,"33.71371","-117.86790",,,,,
6484,"6484","MAIN-WARNER",,"33.71671","-117.86784",,,,,
6486,"6486","MAIN-SAINT GERTRUDE",,"33.71951","-117.86788",,,,,
6487,"6487","MAIN-SAINT ANDREW",,"33.72223","-117.86788",,,,,
6488,"6488","MAIN-BERKELEY",,"33.72489","-117.86775",,,,,
6490,"6490","MAIN-EDINGER",,"33.72802","-117.86770",,,,,
6493,"6493","MAIN-MCFADDEN",,"33.73502","-117.86770",,,,,
6496,"6496","MAIN-BISHOP",,"33.73994","-117.86761",,,,,
6497,"6497","MAIN-CHESTNUT",,"33.74222","-117.86761",,,,,
6498,"6498","MAIN-1ST",,"33.74497","-117.86757",,,,,
6499,"6499","MAIN-4TH",,"33.74836","-117.86759",,,,,
6500,"6500","MAIN-CIVIC CENTER",,"33.75115","-117.86752",,,,,
6501,"6501","MAIN-10TH",,"33.75375","-117.86755",,,,,
6502,"6502","MAIN-WASHINGTON",,"33.75538","-117.86752",,,,,
6503,"6503","MAIN-15TH",,"33.75767","-117.86752",,,,,
6504,"6504","MAIN-17TH",,"33.76051","-117.86745",,,,,
6505,"6505","MAIN-20TH",,"33.76299","-117.86742",,,,,
6506,"6506","MAIN-BUFFALO",,"33.76528","-117.86726",,,,,
6508,"6508","MAIN-MEMORY",,"33.77384","-117.86711",,,,,
6509,"6509","MAIN-MAIN PLACE",,"33.77604","-117.86757",,,,,
6510,"6510","MAIN-MAIN PLACE",,"33.77208","-117.86755",,,,,
6511,"6511","MAIN-BUFFALO",,"33.76520","-117.86762",,,,,
6512,"6512","MAIN-20TH",,"33.76225","-117.86770",,,,,
6513,"6513","MAIN-17TH",,"33.76055","-117.86772",,,,,
6514,"6514","MAIN-15TH",,"33.75793","-117.86774",,,,,
6515,"6515","MAIN-WASHINGTON",,"33.75583","-117.86774",,,,,
6516,"6516","MAIN-10TH",,"33.75303","-117.86776",,,,,
6517,"6517","MAIN-CIVIC CENTER",,"33.75116","-117.86775",,,,,
6519,"6519","MAIN-5TH",,"33.74838","-117.86764",,,,,
6521,"6521","MAIN-1ST",,"33.74482","-117.86780",,,,,
6522,"6522","MAIN-CHESTNUT",,"33.74215","-117.86781",,,,,
6523,"6523","MAIN-BISHOP",,"33.73975","-117.86783",,,,,
6529,"6529","MAIN-EDINGER",,"33.72754","-117.86793",,,,,
6530,"6530","MAIN-POMONA",,"33.72484","-117.86798",,,,,
6531,"6531","MAIN-SAINT ANDREW",,"33.72216","-117.86799",,,,,
6532,"6532","MAIN-SAINT GERTRUDE",,"33.71916","-117.86802",,,,,
6534,"6534","MAIN-WARNER",,"33.71553","-117.86817",,,,,
6535,"6535","MAIN-CENTRAL",,"33.71356","-117.86814",,,,,
6537,"6537","MAIN-DYER",,"33.70808","-117.86821",,,,,
6538,"6538","MAIN-ALTON",,"33.70534","-117.86826",,,,,
6539,"6539","MAIN-COLUMBINE",,"33.70221","-117.86830",,,,,
6540,"6540","MAIN-MACARTHUR",,"33.69966","-117.86837",,,,,
6541,"6541","MAIN-MURPHY",,"33.69776","-117.86833",,,,,
6542,"6542","MCFADDEN-SAIL",,"33.73791","-117.94294",,,,,
6543,"6543","MCFADDEN-MAXINE",,"33.73799","-117.94036",,,,,
6544,"6544","MCFADDEN-EUCLID",,"33.73807","-117.93670",,,,,
6545,"6545","MCFADDEN-HARMON",,"33.73811","-117.93231",,,,,
