stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
650,811494,"Fairview Ave & Sand Creek Rd",37.943527,-121.723734,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=650"
658,811439,"Walnut Blvd & Orchard Dr",37.928330,-121.695972,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=658"
659,811418,"Walnut Blvd & Balfour Rd",37.926620,-121.696342,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=659"
662,811140,"Balfour Rd & Hudson Dr",37.925403,-121.694228,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=662"
663,811138,"Balfour Rd & Logan Wy",37.925475,-121.688803,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=663"
666,811101,"Balfour Rd & Hudson Dr",37.925669,-121.694665,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=666"
669,811378,"Fairview Ave & Central Blvd",37.933006,-121.723472,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=669"
670,811345,"Sand Creek Rd & Fairview Ave",37.944184,-121.724279,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=670"
671,811332,"Sand Creek Rd & Shady Willow Ln",37.943705,-121.732405,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=671"
672,811321,"Sand Creek Rd & Sand Creek Crossing",37.943737,-121.738289,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=672"
673,811313,"Balfour Rd & John Muir Pky",37.925438,-121.739433,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=673"
674,811252,"John Muir Hospital",37.924308,-121.736686,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=674"
675,810042,"East 18th St & Cavallo Rd",38.004807,-121.796225,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=675"
677,810057,"East 18th St & Biglow Dr",38.004787,-121.793425,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=677"
678,810365,"East 18th St & Tce Dr",38.005032,-121.792254,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=678"
679,813347,"East 18th St & Wilson St",38.005071,-121.765062,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=679"
680,810396,"Prewett Ranch Dr & Forty Niner Wy",37.957507,-121.779437,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=680"
681,810527,"Prewett Ranch Dr & Forty Niner Wy",37.957625,-121.779145,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=681"
682,810401,"Prewett Ranch Dr & Marigold Wy",37.959706,-121.786104,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=682"
683,810515,"Prewett Ranch Dr & Marigold Wy",37.960071,-121.786348,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=683"
684,810417,"Prewett Ranch Dr & Mokelumne Dr",37.961386,-121.789995,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=684"
685,810504,"Prewett Ranch Dr & Mokelumne Dr",37.961580,-121.789798,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=685"
686,810429,"Prewett Ranch Dr & Mt Conness Wy",37.959934,-121.795028,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=686"
687,810438,"Dallas Ranch Rd & Stonecrest Dr",37.962305,-121.797582,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=687"
688,810486,"Dallas Ranch Rd & Stonecrest Dr",37.962504,-121.797326,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=688"
689,810440,"Dallas Ranch Rd & Mt Hamilton Dr",37.967420,-121.796942,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=689"
690,810472,"Dallas Ranch Rd & Mt Hamilton Dr",37.967460,-121.796661,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=690"
691,810464,"Dallas Ranch Rd & Cache Peak Dr",37.969732,-121.796680,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=691"
692,810455,"Dallas Ranch Rd & Cache Peak Dr",37.970567,-121.796956,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=692"
693,811402,"Balfour Rd & Griffith Ln",37.925586,-121.705982,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=693"
694,811441,"Balfour Rd & Griffith Ln",37.925346,-121.704405,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=694"
695,811397,"Balfour Rd & Minnesota Ave",37.925512,-121.714366,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=695"
696,811456,"Balfour Rd & Claremont Dr",37.925281,-121.714289,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=696"
697,811384,"Balfour Rd & Clearview Dr",37.925505,-121.719073,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=697"
698,811460,"Balfour Rd & McViking Wy",37.925212,-121.721176,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=698"
699,810493,"Prewett Ranch Dr & Mt Conness Wy",37.960114,-121.794772,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=699"
709,813220,"Hillcrest Ave & Wild Horse Rd",37.981534,-121.766040,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=709"
710,819158,"Harbor St & East 10th St",38.026506,-121.878663,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=710"
711,810061,"East Tregallas Rd & Countrywood Dr",37.996201,-121.788275,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=711"
712,817932,"Prewett Prk & Lone Tree Wy",37.966011,-121.774433,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=712"
714,811473,"Fairview Ave & Central Blvd",37.932102,-121.723760,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=714"
715,819162,"Pacifica Ave & Wharf Dr",38.034024,-121.976233,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=715"
716,815016,"Pacifica Ave & Harbor Dr",38.033969,-121.968545,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=716"
717,819170,"Empire Ave & Lone Tree Wy",37.960649,-121.732642,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=717"
718,814244,"Shady Willow Ln & Las Montanas Ct",37.947613,-121.735486,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=718"
719,819245,"Shady Willow Ln & Los Cielos Wy",37.947355,-121.735521,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=719"
720,819324,"Balclutha Wy & Willow Pass Rd",38.026323,-121.923892,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=720"
721,819330,"Balclutha Wy & Willow Pass Rd",38.026348,-121.923827,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=721"
722,817754,"Hillcrest Park & Ride",37.995572,-121.778137,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=722"
725,819400,"Loveridge Rd & Deanza Trail",38.005272,-121.872151,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=725"
726,814069,"Loveridge Rd & Delta Deanza Trail",38.005277,-121.871854,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=726"
733,817037,"Railroad Ave (NB) & Center Dr",38.018827,-121.888546,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=733"
734,819940,"Escobar St & Alhambra Ave",38.017091,-122.138483,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=734"
735,818955,"Berrellesa St & Escobar St",38.016616,-122.139478,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=735"
744,817028,"Railroad Ave (SB) & Center Dr",38.018500,-121.889071,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=744"
746,812735,"Bliss Ave & Harbor St",38.014867,-121.886206,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=746"
749,817059,"Railroad Ave (NB) & East 8th St",38.029047,-121.884681,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=749"
750,818964,"Railroad Ave (NB) & East 5th St",38.032051,-121.883643,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=750"
751,817063,"Railroad Ave (SB) & East 8th St",38.029039,-121.884868,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=751"
752,817044,"Railroad Ave (SB) & East 5th St",38.031913,-121.883734,"http://70.232.147.132/RTT/Public/RoutePositionET.aspx?PlatformTag=752"
